order_id,customer_id,order_date,order_status,payment_method,shipping_method,shipping_cost,tax_amount,discount_amount,total_amount,created_at,updated_at
5416,477,2025-02-21 17:01:21,Completed,Gift Card,Next Day,9.38,316.01,27.79,4247.78,2025-02-21 17:01:21,2025-02-21 17:01:21
5417,4771,2025-08-11 07:07:38,Completed,PayPal,Express,1.7,4.23,5.68,53.07,2025-08-11 07:07:38,2025-08-11 07:07:38
5418,54,2025-02-25 14:29:20,Completed,Debit Card,Standard,7.77,401.47,5.88,5421.78,2025-02-25 14:29:20,2025-02-25 14:29:20
5419,1257,2025-07-18 12:47:04,Completed,PayPal,Express,18.3,135.27,0.0,1844.42,2025-07-18 12:47:04,2025-07-18 12:47:04
5420,3563,2025-03-28 10:52:27,Completed,Credit Card,Standard,4.14,117.94,46.73,1549.61,2025-03-28 10:52:27,2025-03-28 10:52:27
5421,669,2025-05-18 17:44:14,Completed,Debit Card,Next Day,16.67,49.62,0.0,686.51,2025-05-18 17:44:14,2025-05-18 17:44:14
5422,1650,2025-10-12 17:54:29,Completed,PayPal,Standard,20.17,17.44,0.0,255.57,2025-10-12 17:54:29,2025-10-12 17:54:29
5423,4687,2025-09-24 15:26:17,Completed,Credit Card,Express,17.16,268.25,0.0,3638.51,2025-09-24 15:26:17,2025-09-24 15:26:17
5424,2106,2025-05-21 12:45:54,Pending,Credit Card,Standard,18.47,238.41,0.0,3237.06,2025-05-21 12:45:54,2025-05-21 12:45:54
5425,4984,2026-01-21 22:39:45,Completed,Gift Card,Next Day,0.22,322.05,37.47,4310.45,2026-01-21 22:39:45,2026-01-21 22:39:45
5426,1761,2026-01-05 17:56:23,Completed,PayPal,Express,17.35,190.33,0.0,2586.77,2026-01-05 17:56:23,2026-01-05 17:56:23
5427,712,2026-02-01 23:13:21,Completed,Credit Card,Standard,9.65,323.87,31.46,4350.44,2026-02-01 23:13:21,2026-02-01 23:13:21
5428,2932,2025-04-10 03:03:14,Completed,PayPal,Standard,12.09,226.49,0.0,3069.68,2025-04-10 03:03:14,2025-04-10 03:03:14
5429,4552,2025-12-09 23:22:19,Pending,Gift Card,Standard,12.72,227.7,0.0,3086.68,2025-12-09 23:22:19,2025-12-09 23:22:19
5430,1464,2026-01-02 04:11:31,Pending,Debit Card,Next Day,6.92,170.45,0.0,2307.97,2026-01-02 04:11:31,2026-01-02 04:11:31
5431,1476,2025-06-01 16:25:57,Completed,Credit Card,Next Day,5.03,10.02,0.0,140.35,2025-06-01 16:25:57,2025-06-01 16:25:57
5432,4796,2025-04-06 11:49:45,Pending,Credit Card,Standard,13.93,262.86,0.0,3562.56,2025-04-06 11:49:45,2025-04-06 11:49:45
5433,2535,2025-03-02 08:50:34,Completed,Gift Card,Next Day,24.24,510.93,13.8,6907.97,2025-03-02 08:50:34,2025-03-02 08:50:34
5434,3854,2025-12-29 18:17:30,Pending,Gift Card,Next Day,1.38,238.94,0.0,3227.01,2025-12-29 18:17:30,2025-12-29 18:17:30
5435,2095,2025-12-14 16:27:00,Cancelled,PayPal,Express,22.35,211.4,0.0,2876.21,2025-12-14 16:27:00,2025-12-14 16:27:00
5436,3158,2026-01-14 22:52:12,Pending,PayPal,Standard,17.09,190.75,0.0,2592.25,2026-01-14 22:52:12,2026-01-14 22:52:12
5437,4083,2025-11-20 17:35:45,Completed,Credit Card,Express,15.95,109.54,27.61,1467.19,2025-11-20 17:35:45,2025-11-20 17:35:45
5438,357,2025-12-05 06:24:30,Completed,Debit Card,Standard,0.12,137.2,0.0,1852.35,2025-12-05 06:24:30,2025-12-05 06:24:30
5439,2685,2025-09-14 15:13:43,Completed,Gift Card,Next Day,0.52,395.99,16.01,5330.38,2025-09-14 15:13:43,2025-09-14 15:13:43
5440,4506,2025-12-15 04:46:07,Completed,PayPal,Standard,7.62,55.32,0.0,754.39,2025-12-15 04:46:07,2025-12-15 04:46:07
5441,4933,2026-01-12 17:13:38,Completed,Credit Card,Express,18.94,8.46,0.0,133.21,2026-01-12 17:13:38,2026-01-12 17:13:38
5442,1601,2025-08-18 03:41:35,Completed,PayPal,Next Day,4.1,148.52,0.0,2009.14,2025-08-18 03:41:35,2025-08-18 03:41:35
5443,1229,2025-08-04 21:29:25,Cancelled,Debit Card,Express,18.86,612.35,5.97,8279.56,2025-08-04 21:29:25,2025-08-04 21:29:25
5444,1703,2026-01-15 02:28:58,Pending,Gift Card,Standard,3.67,456.75,5.55,6164.19,2026-01-15 02:28:58,2026-01-15 02:28:58
5445,4061,2025-11-08 23:53:08,Completed,Debit Card,Express,16.55,49.09,12.87,666.42,2025-11-08 23:53:08,2025-11-08 23:53:08
5446,4955,2025-12-23 18:11:21,Completed,Credit Card,Express,24.76,330.85,45.92,4445.31,2025-12-23 18:11:21,2025-12-23 18:11:21
5447,1607,2025-04-28 12:57:28,Completed,PayPal,Next Day,8.58,142.02,0.0,1925.79,2025-04-28 12:57:28,2025-04-28 12:57:28
5448,2957,2026-01-30 06:20:38,Completed,Debit Card,Next Day,1.31,168.97,0.0,2282.38,2026-01-30 06:20:38,2026-01-30 06:20:38
5449,4256,2025-04-19 06:54:46,Completed,Credit Card,Standard,10.0,189.2,0.0,2564.22,2025-04-19 06:54:46,2025-04-19 06:54:46
5450,3364,2025-03-13 20:18:36,Completed,Gift Card,Express,6.08,23.25,0.0,320.0,2025-03-13 20:18:36,2025-03-13 20:18:36
5451,319,2025-08-23 17:53:00,Pending,Debit Card,Next Day,12.97,480.52,47.75,6452.3,2025-08-23 17:53:00,2025-08-23 17:53:00
5452,3999,2025-06-20 19:02:00,Pending,PayPal,Standard,8.31,364.12,0.0,4923.92,2025-06-20 19:02:00,2025-06-20 19:02:00
5453,4016,2025-11-06 13:42:50,Completed,Debit Card,Next Day,1.4,191.79,0.0,2590.55,2025-11-06 13:42:50,2025-11-06 13:42:50
5454,3495,2025-09-13 21:31:09,Completed,Credit Card,Next Day,4.22,486.9,44.31,6533.05,2025-09-13 21:31:09,2025-09-13 21:31:09
5455,4635,2025-02-07 17:29:29,Completed,Gift Card,Standard,7.0,168.42,0.0,2280.61,2025-02-07 17:29:29,2025-02-07 17:29:29
5456,4487,2025-11-06 10:41:55,Completed,PayPal,Express,16.43,324.03,16.39,4374.5,2025-11-06 10:41:55,2025-11-06 10:41:55
5457,1073,2025-11-25 23:53:46,Completed,Gift Card,Next Day,17.33,218.11,3.18,2958.62,2025-11-25 23:53:46,2025-11-25 23:53:46
5458,3838,2025-11-11 08:26:05,Completed,Gift Card,Express,11.49,100.07,0.0,1362.44,2025-11-11 08:26:05,2025-11-11 08:26:05
5459,1102,2025-10-10 16:21:59,Cancelled,Gift Card,Next Day,7.59,42.68,0.0,583.82,2025-10-10 16:21:59,2025-10-10 16:21:59
5460,3248,2025-09-02 06:44:58,Pending,Credit Card,Next Day,12.27,416.46,0.0,5634.54,2025-09-02 06:44:58,2025-09-02 06:44:58
5461,4619,2025-11-04 20:04:42,Completed,Credit Card,Standard,24.43,476.6,28.78,6429.78,2025-11-04 20:04:42,2025-11-04 20:04:42
5462,1673,2025-09-06 03:32:08,Returned,Credit Card,Next Day,5.36,133.2,0.0,1803.5,2025-09-06 03:32:08,2025-09-06 03:32:08
5463,3508,2025-05-13 07:47:59,Pending,Credit Card,Express,17.67,266.92,0.91,3620.21,2025-05-13 07:47:59,2025-05-13 07:47:59
5464,359,2025-07-02 08:31:44,Pending,PayPal,Next Day,23.58,142.86,9.52,1942.68,2025-07-02 08:31:44,2025-07-02 08:31:44
5465,473,2025-04-28 15:50:29,Completed,PayPal,Express,18.39,583.15,0.0,7890.88,2025-04-28 15:50:29,2025-04-28 15:50:29
5466,121,2026-01-13 03:51:44,Pending,Debit Card,Next Day,22.48,127.15,0.0,1739.03,2026-01-13 03:51:44,2026-01-13 03:51:44
5467,2043,2026-01-29 21:35:42,Completed,Gift Card,Next Day,9.12,175.28,28.3,2347.06,2026-01-29 21:35:42,2026-01-29 21:35:42
5468,4257,2025-07-20 09:09:35,Completed,Gift Card,Next Day,0.97,349.01,0.0,4712.63,2025-07-20 09:09:35,2025-07-20 09:09:35
5469,4723,2025-05-20 22:37:29,Completed,Credit Card,Next Day,0.97,470.1,0.0,6347.31,2025-05-20 22:37:29,2025-05-20 22:37:29
5470,1112,2025-12-09 23:48:57,Cancelled,PayPal,Next Day,1.59,170.23,0.0,2299.75,2025-12-09 23:48:57,2025-12-09 23:48:57
5471,2439,2025-06-09 09:39:20,Completed,Gift Card,Standard,11.69,410.39,0.0,5551.96,2025-06-09 09:39:20,2025-06-09 09:39:20
5472,1202,2025-06-19 06:38:54,Pending,Debit Card,Express,20.63,237.66,0.0,3229.08,2025-06-19 06:38:54,2025-06-19 06:38:54
5473,2525,2026-01-11 09:10:00,Completed,Debit Card,Next Day,4.16,159.06,8.76,2142.74,2026-01-11 09:10:00,2026-01-11 09:10:00
5474,552,2025-12-27 19:13:01,Completed,Credit Card,Next Day,18.67,308.58,0.0,4184.54,2025-12-27 19:13:01,2025-12-27 19:13:01
5475,4962,2025-11-29 13:45:58,Cancelled,Credit Card,Standard,4.03,77.89,46.37,1009.14,2025-11-29 13:45:58,2025-11-29 13:45:58
5476,2697,2025-09-14 03:23:09,Completed,Debit Card,Standard,12.18,101.19,48.56,1329.73,2025-09-14 03:23:09,2025-09-14 03:23:09
5477,1266,2025-07-31 15:18:29,Cancelled,Debit Card,Standard,7.18,28.69,19.19,375.36,2025-07-31 15:18:29,2025-07-31 15:18:29
5478,831,2025-08-24 17:40:16,Completed,Gift Card,Express,18.93,333.33,21.96,4496.87,2025-08-24 17:40:16,2025-08-24 17:40:16
5479,4111,2026-01-19 15:32:28,Completed,Debit Card,Express,0.66,425.95,0.0,5750.94,2026-01-19 15:32:28,2026-01-19 15:32:28
5480,4662,2025-06-30 14:33:58,Completed,Credit Card,Next Day,9.52,412.38,0.0,5576.62,2025-06-30 14:33:58,2025-06-30 14:33:58
5481,1817,2025-11-14 20:29:01,Pending,Gift Card,Standard,10.68,254.87,0.0,3451.4,2025-11-14 20:29:01,2025-11-14 20:29:01
5482,4479,2026-01-29 06:35:37,Completed,Gift Card,Express,18.8,447.92,0.0,6065.66,2026-01-29 06:35:37,2026-01-29 06:35:37
5483,3723,2025-03-29 21:29:21,Cancelled,Credit Card,Standard,0.58,536.3,0.0,7240.69,2025-03-29 21:29:21,2025-03-29 21:29:21
5484,3220,2025-09-03 20:41:05,Pending,PayPal,Next Day,10.22,419.02,0.0,5667.04,2025-09-03 20:41:05,2025-09-03 20:41:05
5485,333,2025-04-24 12:57:07,Completed,PayPal,Standard,7.94,12.46,4.42,171.79,2025-04-24 12:57:07,2025-04-24 12:57:07
5486,4364,2025-12-29 03:05:23,Completed,PayPal,Standard,11.87,228.33,32.42,3061.86,2025-12-29 03:05:23,2025-12-29 03:05:23
5487,1491,2025-06-24 16:03:07,Pending,Debit Card,Express,22.8,169.5,22.18,2288.85,2025-06-24 16:03:07,2025-06-24 16:03:07
5488,1636,2025-03-06 08:24:15,Completed,Gift Card,Next Day,18.22,137.97,0.0,1880.77,2025-03-06 08:24:15,2025-03-06 08:24:15
5489,3776,2025-09-17 07:33:46,Completed,Gift Card,Next Day,9.69,345.46,0.0,4673.41,2025-09-17 07:33:46,2025-09-17 07:33:46
5490,3599,2025-08-05 01:47:53,Cancelled,Gift Card,Standard,5.47,122.86,0.0,1664.08,2025-08-05 01:47:53,2025-08-05 01:47:53
5491,3547,2025-07-18 08:21:47,Completed,Credit Card,Next Day,3.27,52.48,30.25,681.46,2025-07-18 08:21:47,2025-07-18 08:21:47
5492,1432,2026-01-19 03:09:25,Completed,Gift Card,Next Day,0.73,190.71,0.0,2575.36,2026-01-19 03:09:25,2026-01-19 03:09:25
5493,3626,2025-10-09 16:52:29,Completed,Credit Card,Express,10.86,276.87,0.0,3748.66,2025-10-09 16:52:29,2025-10-09 16:52:29
5494,2425,2025-03-24 09:48:18,Pending,Credit Card,Next Day,4.99,422.98,0.0,5715.27,2025-03-24 09:48:18,2025-03-24 09:48:18
5495,1107,2025-02-09 04:21:55,Completed,PayPal,Next Day,4.59,194.0,12.71,2610.83,2025-02-09 04:21:55,2025-02-09 04:21:55
5496,1534,2025-05-22 20:42:10,Cancelled,PayPal,Standard,1.08,143.81,0.0,1942.51,2025-05-22 20:42:10,2025-05-22 20:42:10
5497,4888,2025-07-18 14:47:37,Completed,Credit Card,Standard,7.29,344.03,19.87,4631.83,2025-07-18 14:47:37,2025-07-18 14:47:37
5498,2564,2025-08-03 14:00:50,Completed,Credit Card,Express,4.24,145.86,2.51,1970.85,2025-08-03 14:00:50,2025-08-03 14:00:50
5499,2889,2025-04-12 06:03:58,Completed,PayPal,Express,10.4,463.23,26.75,6237.26,2025-04-12 06:03:58,2025-04-12 06:03:58
5500,3960,2025-11-26 19:15:44,Pending,Gift Card,Express,14.08,183.19,48.53,2438.58,2025-11-26 19:15:44,2025-11-26 19:15:44
5501,129,2025-12-08 04:33:43,Pending,Credit Card,Next Day,3.83,298.79,0.0,4037.46,2025-12-08 04:33:43,2025-12-08 04:33:43
5502,1186,2025-06-28 18:32:00,Completed,Debit Card,Standard,22.67,365.63,0.0,4958.7,2025-06-28 18:32:00,2025-06-28 18:32:00
5503,2317,2025-11-03 19:46:31,Completed,PayPal,Next Day,6.3,335.3,4.96,4527.92,2025-11-03 19:46:31,2025-11-03 19:46:31
5504,2308,2025-03-10 19:39:01,Completed,Gift Card,Standard,3.48,769.54,16.98,10375.33,2025-03-10 19:39:01,2025-03-10 19:39:01
5505,1409,2026-01-03 18:43:05,Cancelled,Debit Card,Next Day,6.21,54.85,5.88,740.83,2026-01-03 18:43:05,2026-01-03 18:43:05
5506,1079,2025-09-24 01:24:10,Completed,Debit Card,Express,16.94,362.02,0.0,4904.26,2025-09-24 01:24:10,2025-09-24 01:24:10
5507,852,2025-02-10 00:04:30,Completed,Gift Card,Next Day,7.93,92.4,0.0,1255.39,2025-02-10 00:04:30,2025-02-10 00:04:30
5508,2435,2025-07-25 21:17:16,Returned,PayPal,Standard,15.47,274.94,0.0,3727.19,2025-07-25 21:17:16,2025-07-25 21:17:16
5509,2752,2026-01-18 18:28:58,Returned,Debit Card,Standard,10.18,148.94,0.0,2020.86,2026-01-18 18:28:58,2026-01-18 18:28:58
5510,2310,2025-04-07 17:23:17,Completed,Gift Card,Next Day,23.05,334.53,0.0,4539.18,2025-04-07 17:23:17,2025-04-07 17:23:17
5511,2851,2025-03-31 03:23:52,Completed,PayPal,Standard,15.43,111.29,24.98,1492.85,2025-03-31 03:23:52,2025-03-31 03:23:52
5512,1875,2025-11-28 17:52:25,Completed,Credit Card,Express,15.86,10.67,15.19,144.77,2025-11-28 17:52:25,2025-11-28 17:52:25
5513,3146,2025-03-08 07:40:23,Completed,Debit Card,Express,8.32,264.98,0.0,3585.61,2025-03-08 07:40:23,2025-03-08 07:40:23
5514,832,2025-04-23 23:08:32,Completed,Debit Card,Standard,24.52,173.07,0.0,2360.97,2025-04-23 23:08:32,2025-04-23 23:08:32
5515,4891,2025-08-28 04:45:12,Completed,PayPal,Standard,20.94,187.49,0.0,2552.1,2025-08-28 04:45:12,2025-08-28 04:45:12
5516,1439,2025-04-12 19:23:27,Pending,Gift Card,Standard,10.39,449.1,0.0,6073.19,2025-04-12 19:23:27,2025-04-12 19:23:27
5517,1221,2025-09-13 08:30:54,Completed,Credit Card,Express,0.15,341.52,42.33,4568.39,2025-09-13 08:30:54,2025-09-13 08:30:54
5518,548,2025-11-30 05:37:25,Completed,PayPal,Standard,10.94,375.2,0.0,5076.19,2025-11-30 05:37:25,2025-11-30 05:37:25
5519,2373,2025-04-01 18:28:23,Completed,PayPal,Next Day,1.91,454.75,22.34,6118.7,2025-04-01 18:28:23,2025-04-01 18:28:23
5520,3413,2025-06-12 12:04:14,Completed,Credit Card,Next Day,13.39,120.09,0.0,1634.66,2025-06-12 12:04:14,2025-06-12 12:04:14
5521,1853,2025-06-05 17:09:01,Completed,Debit Card,Standard,22.19,110.97,0.0,1520.23,2025-06-05 17:09:01,2025-06-05 17:09:01
5522,2672,2025-09-26 03:51:23,Pending,Gift Card,Next Day,10.48,158.84,0.0,2154.88,2025-09-26 03:51:23,2025-09-26 03:51:23
5523,3817,2025-02-09 20:14:39,Completed,Gift Card,Express,16.1,235.52,9.71,3185.92,2025-02-09 20:14:39,2025-02-09 20:14:39
5524,3019,2025-07-20 02:42:08,Pending,Debit Card,Express,11.53,310.42,46.18,4156.01,2025-07-20 02:42:08,2025-07-20 02:42:08
5525,133,2025-10-26 18:58:17,Pending,PayPal,Express,13.51,196.85,0.0,2670.98,2025-10-26 18:58:17,2025-10-26 18:58:17
5526,4613,2026-01-21 03:56:54,Cancelled,Gift Card,Next Day,9.13,29.87,0.0,412.34,2026-01-21 03:56:54,2026-01-21 03:56:54
5527,4672,2025-11-10 02:11:20,Completed,PayPal,Express,11.35,45.85,46.52,583.82,2025-11-10 02:11:20,2025-11-10 02:11:20
5528,438,2025-12-21 01:19:51,Completed,Credit Card,Next Day,1.42,119.94,0.0,1620.56,2025-12-21 01:19:51,2025-12-21 01:19:51
5529,4616,2025-02-21 01:47:45,Completed,Debit Card,Express,5.95,154.51,0.0,2091.86,2025-02-21 01:47:45,2025-02-21 01:47:45
5530,2201,2026-01-26 05:35:38,Cancelled,Gift Card,Standard,9.99,350.66,0.0,4743.9,2026-01-26 05:35:38,2026-01-26 05:35:38
5531,4769,2025-07-19 23:33:21,Cancelled,PayPal,Express,8.37,182.63,0.0,2473.88,2025-07-19 23:33:21,2025-07-19 23:33:21
5532,1419,2025-05-29 08:14:19,Completed,PayPal,Standard,16.35,306.78,0.0,4157.94,2025-05-29 08:14:19,2025-05-29 08:14:19
5533,2094,2025-02-09 07:25:30,Completed,PayPal,Next Day,20.03,270.76,8.69,3666.57,2025-02-09 07:25:30,2025-02-09 07:25:30
5534,815,2026-01-03 23:53:19,Completed,Gift Card,Next Day,19.22,112.46,0.0,1537.46,2026-01-03 23:53:19,2026-01-03 23:53:19
5535,2744,2025-05-12 05:59:18,Pending,Credit Card,Standard,0.98,166.48,0.0,2248.43,2025-05-12 05:59:18,2025-05-12 05:59:18
5536,4043,2025-06-27 11:38:56,Completed,Credit Card,Express,14.02,380.35,0.0,5148.73,2025-06-27 11:38:56,2025-06-27 11:38:56
5537,3594,2025-12-28 01:47:58,Cancelled,Credit Card,Express,24.32,486.43,0.0,6591.15,2025-12-28 01:47:58,2025-12-28 01:47:58
5538,4078,2025-05-15 23:58:39,Completed,Debit Card,Standard,8.86,70.69,7.71,955.43,2025-05-15 23:58:39,2025-05-15 23:58:39
5539,2041,2026-01-15 00:28:48,Completed,PayPal,Express,5.07,110.4,0.0,1495.53,2026-01-15 00:28:48,2026-01-15 00:28:48
5540,3339,2025-09-13 04:12:50,Returned,Credit Card,Next Day,11.6,102.34,0.0,1393.2,2025-09-13 04:12:50,2025-09-13 04:12:50
5541,1921,2025-11-05 10:51:05,Completed,PayPal,Next Day,18.81,151.48,0.0,2063.85,2025-11-05 10:51:05,2025-11-05 10:51:05
5542,1649,2025-11-20 20:51:30,Pending,Gift Card,Next Day,1.11,99.65,0.0,1346.38,2025-11-20 20:51:30,2025-11-20 20:51:30
5543,1118,2025-05-31 12:06:34,Completed,PayPal,Express,24.77,181.22,13.27,2457.94,2025-05-31 12:06:34,2025-05-31 12:06:34
5544,2009,2025-09-14 10:53:09,Completed,PayPal,Standard,23.22,157.06,11.13,2132.46,2025-09-14 10:53:09,2025-09-14 10:53:09
5545,503,2025-11-07 19:11:03,Completed,Gift Card,Standard,2.58,121.91,0.0,1648.35,2025-11-07 19:11:03,2025-11-07 19:11:03
5546,2921,2026-01-17 04:46:11,Completed,Credit Card,Express,2.66,103.55,0.0,1400.56,2026-01-17 04:46:11,2026-01-17 04:46:11
5547,2854,2025-08-20 12:37:51,Completed,PayPal,Standard,15.24,108.85,0.0,1484.72,2025-08-20 12:37:51,2025-08-20 12:37:51
5548,13,2025-07-20 09:39:16,Completed,PayPal,Next Day,7.25,380.17,0.0,5139.51,2025-07-20 09:39:16,2025-07-20 09:39:16
5549,482,2025-03-18 16:28:53,Completed,Credit Card,Next Day,15.01,90.37,40.45,1194.61,2025-03-18 16:28:53,2025-03-18 16:28:53
5550,3896,2025-03-08 17:06:40,Pending,Debit Card,Standard,8.04,351.89,16.84,4741.66,2025-03-08 17:06:40,2025-03-08 17:06:40
5551,1085,2025-09-16 11:43:26,Completed,Gift Card,Standard,8.42,465.58,42.99,6250.77,2025-09-16 11:43:26,2025-09-16 11:43:26
5552,2153,2025-06-02 01:57:35,Completed,Debit Card,Express,3.7,518.29,0.23,7000.34,2025-06-02 01:57:35,2025-06-02 01:57:35
5553,4187,2025-05-11 16:46:33,Completed,Gift Card,Standard,6.17,171.02,21.48,2293.5,2025-05-11 16:46:33,2025-05-11 16:46:33
5554,3842,2025-07-29 17:49:13,Pending,Credit Card,Standard,7.16,207.18,0.0,2804.15,2025-07-29 17:49:13,2025-07-29 17:49:13
5555,1270,2025-12-17 07:04:48,Completed,Credit Card,Standard,22.45,377.17,0.0,5114.21,2025-12-17 07:04:48,2025-12-17 07:04:48
5556,646,2025-02-12 12:10:10,Completed,Debit Card,Next Day,10.84,84.11,19.19,1127.15,2025-02-12 12:10:10,2025-02-12 12:10:10
5557,27,2025-02-21 17:22:03,Completed,Debit Card,Express,7.08,134.0,0.0,1816.05,2025-02-21 17:22:03,2025-02-21 17:22:03
5558,4649,2026-01-15 05:10:18,Returned,Gift Card,Express,5.37,161.12,31.0,2149.54,2026-01-15 05:10:18,2026-01-15 05:10:18
5559,1974,2025-11-19 05:34:58,Pending,Gift Card,Standard,20.83,495.42,0.0,6708.99,2025-11-19 05:34:58,2025-11-19 05:34:58
5560,4294,2025-04-04 03:17:17,Completed,PayPal,Next Day,15.82,236.91,0.0,3214.15,2025-04-04 03:17:17,2025-04-04 03:17:17
5561,3487,2025-12-29 17:02:48,Completed,Debit Card,Next Day,3.47,2.39,0.0,35.76,2025-12-29 17:02:48,2025-12-29 17:02:48
5562,3348,2025-11-18 12:01:48,Completed,PayPal,Next Day,0.18,117.71,19.54,1569.77,2025-11-18 12:01:48,2025-11-18 12:01:48
5563,1857,2025-09-17 07:11:43,Cancelled,Debit Card,Express,5.33,217.17,0.0,2937.11,2025-09-17 07:11:43,2025-09-17 07:11:43
5564,2201,2025-11-15 23:31:38,Completed,PayPal,Next Day,20.48,58.55,8.06,802.79,2025-11-15 23:31:38,2025-11-15 23:31:38
5565,1745,2026-01-22 16:06:01,Completed,PayPal,Express,13.24,138.77,0.0,1886.61,2026-01-22 16:06:01,2026-01-22 16:06:01
5566,3321,2025-09-02 10:28:58,Cancelled,PayPal,Standard,1.78,154.36,20.54,2065.08,2025-09-02 10:28:58,2025-09-02 10:28:58
5567,1474,2025-09-11 04:35:41,Cancelled,Credit Card,Standard,13.26,242.42,48.89,3237.08,2025-09-11 04:35:41,2025-09-11 04:35:41
5568,1930,2025-11-30 07:52:17,Completed,PayPal,Standard,5.3,295.39,0.0,3993.02,2025-11-30 07:52:17,2025-11-30 07:52:17
5569,4836,2025-12-28 18:25:54,Completed,Credit Card,Express,19.09,289.04,0.0,3921.1,2025-12-28 18:25:54,2025-12-28 18:25:54
5570,4958,2025-09-20 03:19:34,Pending,Credit Card,Next Day,14.5,57.18,0.0,786.38,2025-09-20 03:19:34,2025-09-20 03:19:34
5571,686,2025-07-18 13:56:57,Cancelled,Gift Card,Next Day,7.29,415.02,0.0,5610.0,2025-07-18 13:56:57,2025-07-18 13:56:57
5572,4496,2025-09-09 10:04:48,Completed,PayPal,Express,11.0,253.92,0.0,3438.9,2025-09-09 10:04:48,2025-09-09 10:04:48
5573,785,2025-09-06 19:47:52,Completed,Debit Card,Express,24.22,337.57,0.0,4581.39,2025-09-06 19:47:52,2025-09-06 19:47:52
5574,4214,2025-06-25 17:28:04,Completed,PayPal,Standard,20.09,43.1,0.0,601.91,2025-06-25 17:28:04,2025-06-25 17:28:04
5575,1157,2025-03-27 23:22:16,Completed,Debit Card,Standard,21.45,371.28,8.65,5025.05,2025-03-27 23:22:16,2025-03-27 23:22:16
5576,3438,2025-04-15 13:43:41,Completed,Credit Card,Express,15.23,257.02,0.0,3484.98,2025-04-15 13:43:41,2025-04-15 13:43:41
5577,594,2025-10-01 10:27:48,Pending,PayPal,Next Day,7.95,10.67,22.47,129.58,2025-10-01 10:27:48,2025-10-01 10:27:48
5578,4415,2025-09-04 06:17:27,Completed,Credit Card,Express,14.74,17.22,0.0,247.27,2025-09-04 06:17:27,2025-09-04 06:17:27
5579,4585,2025-04-10 00:21:18,Completed,PayPal,Standard,23.0,171.61,0.0,2339.73,2025-04-10 00:21:18,2025-04-10 00:21:18
5580,4954,2025-03-01 13:13:09,Pending,PayPal,Next Day,7.44,115.66,0.0,1568.9,2025-03-01 13:13:09,2025-03-01 13:13:09
5581,778,2025-07-13 11:29:33,Completed,Gift Card,Express,24.41,166.33,0.0,2269.9,2025-07-13 11:29:33,2025-07-13 11:29:33
5582,1570,2025-12-18 02:03:57,Cancelled,Gift Card,Next Day,14.67,392.58,0.0,5314.5,2025-12-18 02:03:57,2025-12-18 02:03:57
5583,4420,2025-04-09 22:19:52,Completed,Credit Card,Next Day,6.12,215.06,0.0,2909.47,2025-04-09 22:19:52,2025-04-09 22:19:52
5584,3280,2025-12-18 11:05:22,Completed,PayPal,Next Day,13.1,259.94,20.41,3501.86,2025-12-18 11:05:22,2025-12-18 11:05:22
5585,1827,2025-04-20 17:16:13,Completed,Debit Card,Standard,7.92,392.32,0.0,5304.2,2025-04-20 17:16:13,2025-04-20 17:16:13
5586,2764,2025-05-23 03:37:28,Completed,Debit Card,Next Day,15.64,72.42,0.0,993.28,2025-05-23 03:37:28,2025-05-23 03:37:28
5587,2463,2025-12-18 21:25:32,Pending,Gift Card,Standard,2.16,141.94,0.0,1918.29,2025-12-18 21:25:32,2025-12-18 21:25:32
5588,1037,2025-07-09 20:57:07,Pending,Gift Card,Standard,14.82,67.54,41.18,885.38,2025-07-09 20:57:07,2025-07-09 20:57:07
5589,380,2026-01-07 02:16:41,Cancelled,PayPal,Next Day,2.92,196.82,8.43,2651.53,2026-01-07 02:16:41,2026-01-07 02:16:41
5590,572,2025-04-10 12:57:54,Completed,Debit Card,Next Day,21.91,24.68,0.0,355.13,2025-04-10 12:57:54,2025-04-10 12:57:54
5591,3279,2025-05-23 16:30:59,Completed,Gift Card,Express,15.25,155.76,0.0,2117.97,2025-05-23 16:30:59,2025-05-23 16:30:59
5592,185,2025-09-12 18:15:31,Pending,Credit Card,Next Day,20.49,493.15,0.0,6678.06,2025-09-12 18:15:31,2025-09-12 18:15:31
5593,150,2025-06-15 14:57:09,Completed,PayPal,Express,17.66,220.36,0.0,2992.54,2025-06-15 14:57:09,2025-06-15 14:57:09
5594,3399,2025-07-10 01:05:44,Completed,Gift Card,Express,15.59,95.23,0.0,1301.2,2025-07-10 01:05:44,2025-07-10 01:05:44
5595,1685,2025-10-11 04:47:37,Pending,PayPal,Express,12.72,147.99,0.0,2010.54,2025-10-11 04:47:37,2025-10-11 04:47:37
5596,1334,2025-09-03 05:52:43,Completed,Debit Card,Standard,24.85,1.09,22.14,17.43,2025-09-03 05:52:43,2025-09-03 05:52:43
5597,2329,2026-01-21 07:28:36,Completed,Debit Card,Express,5.24,76.26,39.52,995.29,2026-01-21 07:28:36,2026-01-21 07:28:36
5598,3544,2025-07-23 04:20:06,Pending,Gift Card,Standard,16.3,394.99,0.0,5348.67,2025-07-23 04:20:06,2025-07-23 04:20:06
5599,938,2025-11-07 09:48:01,Completed,Debit Card,Express,9.04,141.84,0.0,1923.85,2025-11-07 09:48:01,2025-11-07 09:48:01
